Fecha,PrecioApertura,PrecioMaximo,PrecioMinimo,PrecioCierre,Volumen
1972-10-11,0.979,0.979,0.9704,0.9721,172800
1972-10-12,0.9721,0.979,0.9617,0.9739,408000
1972-10-13,0.9739,0.9739,0.9617,0.9687,337600
1972-10-16,0.9687,0.9687,0.9617,0.9617,185600
1972-10-17,0.9617,0.9721,0.96,0.9721,174400
1972-10-18,0.9825,0.9963,0.9825,0.9963,492800
1972-10-19,0.9963,1.0171,0.9963,1.0171,193600
1972-10-20,1.0171,1.0292,1.0102,1.0292,195200
1972-10-23,1.0292,1.0448,1.0292,1.0292,252800
1972-10-24,1.0309,1.0707,1.0309,1.0621,414400
1972-10-25,1.0621,1.0707,1.0569,1.0655,540800
1972-10-26,1.0707,1.0967,1.0707,1.0897,608000
1972-10-27,1.0846,1.0846,1.069,1.0707,204800
1972-10-30,1.0707,1.0742,1.0673,1.0742,123200
1972-10-31,1.0759,1.1001,1.0759,1.0932,449600
1972-11-01,1.0932,1.107,1.0897,1.0967,897600
1972-11-02,1.0967,1.1001,1.0863,1.0967,232000
1972-11-03,1.0949,1.0949,1.0897,1.0897,220800
1972-11-06,1.0897,1.0915,1.0863,1.0915,369600
1972-11-08,1.0915,1.0967,1.0759,1.0794,358400
1972-11-09,1.0794,1.0811,1.0586,1.0724,134400
1972-11-10,1.069,1.069,1.0586,1.0586,222400
1972-11-13,1.0577,1.0577,1.0473,1.0507,236800
1972-11-14,1.0577,1.0681,1.0577,1.0681,251200
1972-11-15,1.0715,1.0802,1.0715,1.0802,265600
1972-11-16,1.0802,1.0889,1.075,1.0802,219200
1972-11-17,1.0802,1.0802,1.0715,1.0715,92800
1972-11-20,1.0611,1.0611,1.0507,1.0594,201600
1972-11-21,1.0594,1.0594,1.0438,1.0577,769600
1972-11-22,1.0577,1.0663,1.0542,1.0559,164800
1972-11-24,1.0594,1.0681,1.0594,1.0646,158400
1972-11-27,1.0629,1.0629,1.0542,1.0594,139200
1972-11-28,1.0577,1.0577,1.0403,1.0455,182400
1972-11-29,1.0455,1.0507,1.0403,1.049,452800
1972-11-30,1.049,1.0559,1.049,1.0525,244800
1972-12-01,1.0525,1.0559,1.0473,1.0507,180800
1972-12-04,1.0542,1.0646,1.0542,1.0542,252800
1972-12-05,1.0542,1.0559,1.0473,1.049,350400
1972-12-06,1.049,1.0559,1.0386,1.0559,500800
1972-12-07,1.0559,1.0611,1.0507,1.0525,230400
1972-12-08,1.0525,1.0577,1.049,1.0577,198400
1972-12-11,1.0577,1.0611,1.049,1.0577,264000
1972-12-12,1.0577,1.0646,1.0559,1.0577,211200
1972-12-13,1.0611,1.075,1.0611,1.0715,246400
1972-12-14,1.0715,1.0854,1.0698,1.0785,318400
1972-12-15,1.075,1.075,1.0646,1.0698,300800
1972-12-18,1.0646,1.0646,1.0542,1.0629,278400
1972-12-19,1.0611,1.0611,1.0403,1.0421,459200
1972-12-20,1.0421,1.0559,1.0403,1.0507,260800
1972-12-21,1.0507,1.0577,1.0473,1.0507,249600
1972-12-22,1.0507,1.0733,1.0507,1.0681,235200
1972-12-26,1.0681,1.075,1.0681,1.075,89600
1972-12-27,1.075,1.0889,1.075,1.0854,232000
1972-12-29,1.0854,1.1045,1.0854,1.1045,516800
1973-01-02,1.1027,1.1027,1.0889,1.0975,452800
1973-01-03,1.0975,1.1027,1.0889,1.1027,473600
1973-01-04,1.1027,1.1027,1.0941,1.0941,259200
1973-01-05,1.0958,1.101,1.0958,1.0993,715200
1973-01-08,1.0993,1.101,1.0941,1.0975,368000
1973-01-09,1.0975,1.0993,1.0958,1.0958,315200
1973-01-10,1.0958,1.0975,1.0906,1.0975,187200
1973-01-11,1.0975,1.0993,1.0923,1.0941,224000
1973-01-12,1.0941,1.1027,1.0941,1.0941,355200
1973-01-15,1.0941,1.0941,1.075,1.0819,553600
1973-01-16,1.0819,1.0837,1.0698,1.0715,166400
1973-01-17,1.0715,1.075,1.0663,1.0698,302400
1973-01-18,1.0698,1.0733,1.0611,1.0715,233600
1973-01-19,1.0715,1.0715,1.0646,1.0681,243200
1973-01-22,1.0681,1.0681,1.0611,1.0646,214400
1973-01-23,1.0646,1.0646,1.0473,1.0594,179200
1973-01-24,1.0594,1.0663,1.0525,1.0525,211200
1973-01-26,1.0525,1.0542,1.0195,1.0369,624000
1973-01-29,1.0299,1.0299,1.0091,1.0091,496000
1973-01-30,1.0091,1.0195,1.0022,1.0056,313600
1973-01-31,1.0074,1.0195,1.0074,1.0126,262400
1973-02-01,1.0126,1.0473,1.0057,1.0438,398400
1973-02-02,1.0438,1.0542,1.0403,1.0455,424000
1973-02-05,1.0473,1.0542,1.0473,1.0507,292800
1973-02-06,1.0507,1.0577,1.0473,1.0542,352000
1973-02-07,1.0542,1.0715,1.0542,1.0681,136000
1973-02-08,1.0681,1.075,1.0542,1.0733,577600
1973-02-09,1.0759,1.0985,1.0672,1.0968,441600
1973-02-12,1.0968,1.1124,1.0968,1.1124,489600
1973-02-13,1.1506,1.1889,1.1506,1.1506,1075200
1973-02-14,1.1506,1.1541,1.1315,1.1315,214400
1973-02-15,1.1367,1.1506,1.1367,1.1472,208000
1973-02-16,1.1541,1.1784,1.1541,1.1784,110400
1973-02-20,1.1802,1.1871,1.1802,1.1819,241600
1973-02-21,1.1819,1.1819,1.1645,1.1732,211200
1973-02-22,1.1732,1.1889,1.1611,1.1889,180800
1973-02-23,1.1889,1.1889,1.1715,1.1767,294400
1973-02-26,1.1767,1.1837,1.1524,1.1576,585600
1973-02-27,1.1576,1.1576,1.1367,1.1576,449600
1973-02-28,1.1576,1.1698,1.1385,1.1698,641600
1973-03-01,1.1784,1.1993,1.1784,1.1784,414400
1973-03-02,1.1784,1.1958,1.1593,1.1958,960000
1973-03-05,1.1958,1.2202,1.1854,1.1976,625600
1973-03-06,1.1976,1.2097,1.1941,1.2063,420800
1973-03-07,1.2097,1.248,1.2097,1.248,436800
1973-03-08,1.248,1.248,1.2167,1.2271,241600
1973-03-09,1.2271,1.2271,1.2132,1.2132,518400
1973-03-12,1.2132,1.2341,1.2132,1.2323,270400
1973-03-13,1.2323,1.2375,1.2289,1.2289,168000
1973-03-14,1.2289,1.248,1.2271,1.2445,438400
1973-03-15,1.248,1.2654,1.248,1.2514,276800
1973-03-16,1.248,1.248,1.2306,1.2445,206400
1973-03-19,1.2445,1.2445,1.2097,1.2097,216000
1973-03-20,1.2097,1.2115,1.1819,1.1958,176000
1973-03-21,1.1924,1.1924,1.1645,1.1645,724800
1973-03-22,1.1437,1.1437,1.0968,1.1089,1356800
1973-03-23,1.1089,1.1385,1.1089,1.1333,462400
1973-03-26,1.1402,1.175,1.1402,1.175,275200
1973-03-27,1.1819,1.1958,1.1819,1.1889,862400
1973-03-28,1.1889,1.1924,1.1819,1.1854,222400
1973-03-29,1.1871,1.2202,1.1871,1.2167,395200
1973-03-30,1.2132,1.2132,1.1906,1.1924,273600
1973-04-02,1.1924,1.1958,1.1854,1.1889,185600
1973-04-03,1.1819,1.1819,1.1628,1.1784,291200
1973-04-04,1.175,1.175,1.1419,1.1506,387200
1973-04-05,1.1489,1.1489,1.1298,1.1437,238400
